Datetime,PM2.5,PM10,NO,NO2,NOx,CO,O3,Benzene,Toluene,AQI,AQI_Bucket,Benzene_missing,Toluene_missing
2021-01-05,0.14293209820701633,0.4666414768433552,0.6163081540770385,0.18345563709139426,0.9335202242691231,0.02202202202202202,0.09159159159159158,0.5170170170170171,0.9566377585056705,296.1,Poor,0,0
2021-01-06,0.6459083425304409,0.17677858145309294,0.646823411705853,0.10273515677118078,0.6736083299959953,0.9249249249249248,0.7432432432432432,0.6776776776776778,0.5476984656437625,443.5,Severe,0,0
2021-01-07,0.2627055779703642,0.2590953254885026,0.5012506253126563,0.44096064042695127,0.6515818982779336,0.6716716716716716,0.057057057057057055,0.7217217217217218,0.418945963975984,320.2,Very Poor,0,0
2021-01-08,0.5704619058819272,0.49147144553600336,0.9679839919959979,0.19879919946631086,0.3968762515018021,0.09309309309309308,0.7457457457457457,0.407907907907908,0.919613075383589,426.9,Severe,0,0
2021-01-09,0.8257494888820538,0.05924106660908992,0.392696348174087,0.9439626417611741,0.21946335602723266,0.5805805805805805,0.13013013013013014,0.898898898898899,0.7484989993328885,483.0,Severe,0,0
2021-01-10,0.639214054386568,0.4358739069415955,0.3171585792896448,0.13475650433622413,0.8442130556668002,0.48748748748748744,0.37987987987987987,0.0755755755755756,0.2828552368245497,442.0,Severe,0,0
2021-01-11,0.7452371044489877,0.5455845838281334,0.25062531265632815,0.6884589726484323,0.37605126151381657,0.06106106106106106,0.8503503503503503,0.7832832832832834,0.519346230820547,465.3,Severe,0,0
2021-01-12,0.2650576251560493,0.2932365324408938,0.34667333666833416,0.09873248832555037,0.3776531838205847,0.07607607607607607,0.03503503503503503,0.8248248248248249,0.054036024016010674,321.2,Very Poor,0,0
2021-01-13,0.6701525212136563,0.5581345136564826,0.9609804902451226,0.41894596397598394,0.1686023227873448,0.08708708708708708,0.17217217217217218,0.1576576576576577,0.031020680453635756,448.8,Severe,0,0
2021-01-14,0.8613920500805123,0.4555759473172837,0.6748374187093547,0.15210140093395597,0.8726471766119344,0.7207207207207207,0.4824824824824825,0.5365365365365367,0.05336891260840561,490.8,Severe,0,0
2021-01-15,0.4112464040817065,0.10647198531793155,0.6843421710855428,0.29219479653102065,0.802963556267521,0.7137137137137136,0.4154154154154154,0.20070070070070073,0.9429619746497666,383.2,Very Poor,0,0
2021-01-16,0.6147889489967614,0.14533628414120695,0.7718859429714858,0.6884589726484323,0.11013215859030837,0.6536536536536536,0.91991991991992,0.055555555555555566,0.691460973982655,436.6,Severe,0,0
2021-01-17,0.32168768431908235,0.016463348807081935,0.3576788394197098,0.8972648432288192,0.4885863035642771,0.8358358358358358,0.5535535535535535,0.7252252252252254,0.029019346230820548,345.2,Very Poor,0,0
2021-01-18,0.6050189068408387,0.3488340710353017,0.6443221610805403,0.8325550366911274,0.6920304365238287,0.6086086086086085,0.6456456456456455,0.8973973973973975,0.6354236157438292,434.5,Severe,0,0
2021-01-19,0.656221164806137,0.3296718125877145,0.224112056028014,0.09873248832555037,0.618742490989187,0.41341341341341337,0.8313313313313312,0.47997997997998004,0.17578385590393597,445.7,Severe,0,0
2021-01-20,0.004523167664778997,0.6840386483860519,0.9234617308654327,0.44763175450300197,0.06327593111734081,0.5155155155155156,0.8913913913913912,0.5940940940940942,0.8445630420280186,445.6,Severe,0,0
2021-01-21,0.709413616543938,0.7833585231566444,0.4797398699349675,0.9172781854569713,0.4433319983980777,0.04504504504504504,0.7977977977977977,0.42092092092092104,0.06004002668445631,488.8,Severe,0,0
2021-01-22,0.5058710716288831,0.27218503724495297,0.5147573786893447,0.05070046697798532,0.28874649579495393,0.3003003003003003,0.6366366366366366,0.8288288288288289,0.06637758505670448,412.7,Severe,0,0
2021-01-23,0.7378191094787502,0.7484076433121017,0.1500750375187594,0.9279519679786523,0.9427312775330396,0.6656656656656657,0.1941941941941942,0.09659659659659661,0.47765176784523017,473.6,Severe,0,0
2021-01-24,0.8908831032548714,0.5852585555435603,0.4327163581790895,0.4983322214809873,0.06407689227072487,0.32132132132132135,0.13913913913913914,0.0865865865865866,0.83288859239493,497.3,Severe,0,0
2021-01-25,0.7076043494780264,0.803195509014358,0.26013006503251623,0.23282188125416942,0.11133360032038446,0.2332332332332332,0.95995995995996,0.85985985985986,0.6924616410940627,497.4,Severe,0,0
2021-01-26,0.19558176982504388,0.536138400086365,0.6103051525762881,0.27885256837891925,0.31678013616339606,0.6526526526526526,0.8023023023023023,0.9574574574574576,0.23415610406937962,359.4,Very Poor,0,0
2021-01-27,0.3285628991695464,0.7138615999136347,0.45572786393196596,0.8112074716477651,0.13976772126551862,0.48448448448448445,0.44744744744744747,0.7032032032032033,0.015677118078719146,458.6,Severe,0,0
2021-01-28,0.11615494563152466,0.22711324624851556,0.9054527263631815,0.3195463642428285,0.3484181017220665,0.6336336336336336,0.5375375375375375,0.6956956956956958,0.5470313542361575,154.1,Moderate,0,0
2021-01-29,0.4371189231242424,0.6187250350858252,0.8169084542271136,0.723815877251501,0.5118141770124149,0.9819819819819819,0.8958958958958958,0.09809809809809811,0.12074716477651769,417.3,Severe,0,0
2021-01-30,0.07399902299578441,0.6760768649465615,0.41720860430215106,0.9799866577718479,0.08970764917901483,0.4574574574574575,0.527027027027027,0.20870870870870875,0.4649766511007338,442.2,Severe,0,0
2021-01-31,0.24063251976624273,0.7822789593004424,0.9339669834917459,0.3949299533022015,0.9807769323187826,0.7497497497497497,0.1081081081081081,0.6586586586586587,0.5313542361574383,488.3,Severe,0,0
2021-02-01,0.14112283114110474,0.14169275612652485,0.6113056528264132,0.5210140093395597,0.30716860232278737,0.6876876876876876,0.23073073073073075,0.8493493493493495,0.9152768512341561,161.8,Moderate,0,0
2021-02-02,0.20752293246006043,0.2397981215588902,0.1775887943971986,0.9826551034022682,0.9191029235082099,0.6156156156156156,0.6791791791791791,0.6871871871871873,0.034022681787858576,284.6,Poor,0,0
2021-02-03,0.2107796131787013,0.5288513440570008,0.7123561780890445,0.2781854569713142,0.7160592711253505,0.6226226226226227,0.047547547547547545,0.09759759759759762,0.9909939959973315,352.6,Very Poor,0,0
2021-02-04,0.5579779631271372,0.2026881140019432,0.7418709354677339,0.8619079386257504,0.9571485782939527,0.3383383383383384,0.43593593593593594,0.13513513513513517,0.5023348899266178,424.1,Severe,0,0
2021-02-05,0.5547212824084963,0.34640505235884694,0.9414707353676839,0.03602401601067378,0.9479375250300361,0.03203203203203203,0.08858858858858859,0.7912912912912914,0.41227484989993324,423.4,Severe,0,0
2021-02-06,0.2176548280291654,0.15032926697614163,0.08054027013506752,0.8018679119412941,0.5851021225470565,0.40140140140140135,0.7137137137137136,0.6706706706706708,0.5173448965977318,301.1,Very Poor,0,0
2021-02-07,0.14076097772792243,0.26692216344596775,0.8494247123561781,0.8058705803869246,0.657188626351622,0.6996996996996997,0.8378378378378378,0.6526526526526528,0.2484989993328886,199.3,Moderate,0,0
2021-02-08,0.6544118977402255,0.7181798553384431,0.7008504252126062,0.2068045363575717,0.3195835002002403,0.9309309309309309,0.001001001001001001,0.7287287287287288,0.9753168779186124,460.5,Severe,0,0
2021-02-09,0.8483653272059488,0.6907859224873151,0.5207603801900951,0.16877918612408271,0.4553464156988386,0.7797797797797797,0.1111111111111111,0.10110110110110111,0.9396264176117411,488.0,Severe,0,0
2021-02-10,0.3860975918655353,0.2110547338875094,0.06753376688344172,0.4729819879919947,0.0893071686023228,0.36436436436436437,0.8453453453453453,0.3093093093093094,0.5640426951300868,372.5,Very Poor,0,0
2021-02-11,0.28097917533607136,0.05424808377415523,0.0975487743871936,0.4803202134756504,0.8394072887464958,0.5275275275275275,0.564064064064064,0.2517517517517518,0.2448298865910607,327.9,Very Poor,0,0
2021-02-12,0.6124369018110764,0.3105095541401273,0.9759879939969984,0.7878585723815876,0.9947937525030036,0.8248248248248248,0.13313313313313313,0.3178178178178179,0.7401601067378252,436.1,Severe,0,0
2021-02-13,0.627996598577916,0.2810914390586202,0.9384692346173086,0.6144096064042694,0.07889467360833,0.4624624624624624,0.7577577577577577,0.37087087087087095,0.5820547031354236,439.5,Severe,0,0
2021-02-14,0.07092326898373469,0.8019809996761307,0.15857928964482243,0.2741827885256838,0.00961153384060873,0.6266266266266266,0.2602602602602603,0.19419419419419426,0.005336891260840561,496.8,Severe,0,0
2021-02-15,0.0047040943713701575,0.47770700636942665,0.7903951975987994,0.7324883255503668,0.004805766920304365,0.8788788788788787,0.7122122122122122,0.7832832832832834,0.794863242161441,305.1,Very Poor,0,0
2021-02-16,0.36854770132619274,0.4211648494008419,0.5482741370685343,0.37291527685123416,0.4056868241890268,0.7877877877877877,0.6056056056056055,0.16616616616616622,0.3895930620413609,365.1,Very Poor,0,0
2021-02-17,0.7398093032512528,0.547473820576487,0.030015007503751873,0.5003335557038026,0.0328394072887465,0.07207207207207206,0.9079079079079079,0.33283283283283294,0.9306204136090728,464.1,Severe,0,0
2021-02-18,0.1400372709015578,0.6863327215804813,0.6358179089544773,0.41027351567711806,0.33760512615138166,0.8168168168168167,0.27427427427427425,0.7222222222222223,0.10707138092061376,446.6,Severe,0,0
2021-02-19,0.3678239944998281,0.014844003022778794,0.8774387193596799,0.1741160773849233,0.09411293552262716,0.5145145145145146,0.6641641641641641,0.7887887887887889,0.6347565043362241,364.8,Very Poor,0,0
2021-02-20,0.07888404407374572,0.5654215696858468,0.6673336668334168,0.5523682454969979,0.42611133360032033,0.47947947947947944,0.7427427427427427,0.411911911911912,0.7334889926617745,386.6,Very Poor,0,0
2021-02-21,0.6240162110329105,0.018082694591385076,0.008504252126063032,0.8185456971314209,0.6419703644373248,0.7247247247247247,0.39439439439439444,0.3228228228228229,0.6777851901267511,438.7,Severe,0,0
2021-02-22,0.4282535145012755,0.45301198315880375,0.02451225612806403,0.33755837224816543,0.9038846615939128,0.5515515515515514,0.7092092092092093,0.7037037037037038,0.006337558372248166,390.4,Very Poor,0,0
2021-02-23,0.533010077617557,0.41603692108388207,0.4477238619309654,0.9653102068045363,0.289146976371646,0.9609609609609608,0.13013013013013014,0.7547547547547548,0.875250166777852,418.7,Severe,0,0
2021-02-24,0.5201642814495848,0.7559645903055164,0.36668334167083544,0.31487658438959304,0.5070084100921106,0.05705705705705705,0.5685685685685685,0.27427427427427437,0.15777184789859908,476.9,Severe,0,0
2021-02-25,0.5807747281576233,0.3796016409370614,0.7818909454727364,0.024683122081387593,0.4529435322386864,0.35935935935935936,0.01701701701701702,0.25975975975975985,0.2871914609739826,429.1,Severe,0,0
2021-02-26,0.026777152575491667,0.4775720608874014,0.7938969484742372,0.2068045363575717,0.5682819383259912,0.4684684684684685,0.27877877877877877,0.7257257257257258,0.73815877251501,305.0,Very Poor,0,0
2021-02-27,0.4108845506685242,0.16679261578322357,0.6973486743371686,0.8285523682454969,0.7336804164997999,0.970970970970971,0.1946946946946947,0.11811811811811815,0.3135423615743829,383.0,Very Poor,0,0
2021-02-28,0.34737927665502705,0.28392529418115076,0.018009004502251128,0.33155436957971984,0.1605927112535042,0.6996996996996997,0.7587587587587586,0.3228228228228229,0.9709806537691795,356.1,Very Poor,0,0
2021-03-01,0.7888404407374573,0.05060455575947316,0.984992496248124,0.3689126084056037,0.46135362434921906,0.8658658658658658,0.1626626626626627,0.4444444444444446,0.17945296864576385,474.9,Severe,0,0
2021-03-02,0.4432704311483418,0.04007880816150274,0.24462231115557778,0.30420280186791193,0.748898678414097,0.32332332332332336,0.533033033033033,0.6896896896896897,0.751834556370914,396.8,Very Poor,0,0
2021-03-03,0.6636391597763747,0.2488394688545827,0.20860430215107553,0.12941961307538358,0.8133760512615139,0.43343343343343343,0.6301301301301301,0.6816816816816819,0.30953969312875246,447.4,Severe,0,0
2021-03-04,0.1078323171283313,0.3966047716722443,0.3781890945472736,0.514342895263509,0.3788546255506608,0.004004004004004004,0.5990990990990991,0.5445445445445446,0.4059372915276851,244.2,Poor,0,0
2021-03-05,0.4398328237231098,0.7594731728381733,0.7678839419709855,0.8398932621747832,0.6868241890268322,0.03503503503503503,0.37487487487487486,0.8733733733733735,0.37058038692461637,478.4,Severe,0,0
2021-03-06,0.3642054603680049,0.10269351182122421,0.36618309154577283,0.1887925283522348,0.9743692430917101,0.4294294294294294,0.3733733733733734,0.4779779779779781,0.8175450300200133,363.2,Very Poor,0,0
2021-03-07,0.1328002026379114,0.01295476627442513,0.02801400700350175,0.9686457638425616,0.44453344012815377,0.9929929929929929,0.8278278278278278,0.5630630630630631,0.9009339559706471,199.1,Moderate,0,0
2021-03-08,0.6665339870818331,0.34640505235884694,0.35467733866933465,0.7291527685123415,0.4593512214657589,0.6726726726726727,0.42442442442442446,0.846846846846847,0.47098065376917947,448.0,Severe,0,0
2021-03-09,0.8561451755893688,0.6905160315232645,0.49124562281140566,0.8252168112074716,0.6599919903884662,0.2722722722722723,0.7057057057057057,0.8063063063063065,0.37691794529686456,489.7,Severe,0,0
2021-03-10,0.6160554359428996,0.6283061643096187,0.4612306153076538,0.05803869246164109,0.010812975570684821,0.043043043043043044,0.04454454454454454,0.7257257257257258,0.7771847898599066,436.9,Severe,0,0
2021-03-11,0.5221544752220875,0.2554517974738205,0.08054027013506752,0.35223482321547694,0.16299559471365638,0.7047047047047047,0.598098098098098,0.9924924924924926,0.40993995997331556,416.3,Severe,0,0
2021-03-12,0.03708997485118778,0.13818417359386806,0.8469234617308655,0.9092728485657106,0.7232679215058071,0.3983983983983984,0.008508508508508508,0.6211211211211212,0.9402935290193463,124.7,Moderate,0,0
2021-03-13,0.743246910676485,0.017947749109359815,0.45022511255627806,0.5283522348232155,0.6199439327192632,0.5605605605605606,0.9639639639639639,0.9104104104104105,0.25483655770513675,464.9,Severe,0,0
2021-03-14,0.16645257006386713,0.28217100291482233,0.22761380690345173,0.15943962641761172,0.2935522627152583,0.6026026026026026,0.5245245245245245,0.5585585585585586,0.15910607071380922,207.1,Poor,0,0
2021-03-15,0.8007816033724737,0.45287703767677845,0.058029014507253625,0.014676450967311542,0.18382058470164198,0.3943943943943944,0.12062062062062061,0.6476476476476477,0.3682454969979987,477.5,Severe,0,0
2021-03-16,0.39387744024895516,0.650572168843787,0.9709854927463731,0.15410273515677117,0.9435322386864238,0.2452452452452452,0.30430430430430433,0.10060060060060062,0.9906604402935291,431.1,Severe,0,0
2021-03-17,0.442365797615386,0.3179315556515167,0.7348674337168585,0.022681787858572378,0.355226271525831,0.24824824824824823,0.25925925925925924,0.18618618618618624,0.47765176784523017,396.4,Very Poor,0,0
2021-03-18,0.5910875504333194,0.02145633164201662,0.17508754377188596,0.5930620413609072,0.9787745294353224,0.4174174174174174,0.4179179179179179,0.437937937937938,0.08905937291527687,431.4,Severe,0,0
2021-03-19,0.071285122396917,0.04885026449314476,0.8349174587293647,0.46497665110073383,0.18382058470164198,0.8158158158158157,0.04004004004004003,0.946946946946947,0.4296197464976651,176.9,Moderate,0,0
2021-03-20,0.5697381990555626,0.6424754399222712,0.9409704852426213,0.8392261507671781,0.9811774128954746,0.7707707707707707,0.03103103103103103,0.9599599599599602,0.8275517011340894,427.6,Severe,0,0
2021-03-21,0.729677407682148,0.22185037244953035,0.6593296648324163,0.46964643095396935,0.28634361233480177,0.7877877877877877,0.1751751751751752,0.844844844844845,0.6964643095396932,461.9,Severe,0,0
2021-03-22,0.9010149988239764,0.22549390046421244,0.0415207603801901,0.8412274849899932,0.7156587905486584,0.5255255255255254,0.7927927927927927,0.2642642642642643,0.48865910607071383,499.5,Severe,0,0
2021-03-23,0.16319588934522625,0.785652596351074,0.22361180590295146,0.7625083388925951,0.30436523828594314,0.4114114114114114,0.7837837837837837,0.46046046046046063,0.7831887925283522,489.7,Severe,0,0
2021-03-24,0.6404805413327062,0.8018460541941054,0.43471735867933964,0.14276184122748498,0.32078494193031637,0.1251251251251251,0.5605605605605605,0.5980980980980982,0.47031354236157435,496.8,Severe,0,0
2021-03-25,0.593982377738778,0.2644931447695131,0.029514757378689346,0.29086057371581053,0.7428914697637164,0.6696696696696697,0.05905905905905906,0.04054054054054054,0.4439626417611741,432.1,Severe,0,0
2021-03-26,0.8641059506793797,0.35477167224441314,0.31365682841420706,0.4469646430953969,0.9191029235082099,0.25925925925925924,0.2652652652652653,0.10660660660660663,0.5173448965977318,491.4,Severe,0,0
2021-03-27,0.5055092182157008,0.6539458058944185,0.4132066033016508,0.39826551034022684,0.8742490989187025,0.25825825825825827,0.4204204204204204,0.17217217217217223,0.819212808539026,432.6,Severe,0,0
2021-03-28,0.674313835465253,0.41563208463780627,0.9364682341170586,0.3402268178785857,0.25470564677613133,0.5155155155155156,0.6981981981981982,0.907907907907908,0.7298198799199467,449.7,Severe,0,0
2021-03-29,0.7797941054078993,0.554760876605851,0.9069534767383692,0.3955970647098065,0.24028834601521826,0.17217217217217215,0.21221221221221223,0.6121121121121122,0.1350900600400267,472.9,Severe,0,0
2021-03-30,0.3135459825224801,0.1868994926049876,0.825912956478239,0.3675783855903936,0.28714457348818584,0.06206206206206206,0.44894894894894893,0.37787787787787797,0.7831887925283522,341.8,Very Poor,0,0
2021-03-31,0.36764306779323697,0.30052358847025795,0.5142571285642822,0.9679786524349565,0.408490188225871,0.5625625625625625,0.575075075075075,0.7612612612612614,0.36657771847898596,364.7,Very Poor,0,0
2021-04-01,0.7398093032512528,0.17097592572600667,0.27813906953476736,0.1134089392928619,0.3183820584701642,0.15615615615615613,0.6746746746746747,0.7737737737737739,0.9556370913942629,464.1,Severe,0,0
2021-04-02,0.5686526388160157,0.29795962431177797,0.12706353176588295,0.7111407605070046,0.6203444132959551,0.7947947947947948,0.29829829829829835,0.26826826826826833,0.18112074716477655,426.5,Severe,0,0
2021-04-03,0.6446418555843029,0.15977545071790994,0.6563281640820411,0.1954636424282855,0.7048458149779736,0.2822822822822823,0.4684684684684685,0.062062062062062065,0.7421614409606405,443.2,Severe,0,0
2021-04-04,0.545313093665756,0.41387779337147784,0.28914457228614304,0.2728485657104736,0.5378454144973969,0.6046046046046045,0.5935935935935935,0.6276276276276277,0.9236157438292195,421.4,Severe,0,0
2021-04-05,0.806752184689982,0.3207654107740472,0.9144572286143072,0.6297531687791861,0.5090108129755707,0.6606606606606606,0.03103103103103103,0.7852852852852854,0.518679119412942,478.8,Severe,0,0
2021-04-06,0.14293209820701633,0.5710892799309077,0.08704352176088043,0.1534356237491661,0.10893071686023227,0.6206206206206206,0.6261261261261261,0.6106106106106107,0.21947965310206805,391.9,Very Poor,0,0
2021-04-07,0.29056829078540286,0.02213105905214293,0.3381690845422711,0.656437625083389,0.7697236684020826,0.6556556556556555,0.1871871871871872,0.03203203203203204,0.21847898599066043,332.0,Very Poor,0,0
2021-04-08,0.1841833873098008,0.45071790996437433,0.2791395697848924,0.5476984656437625,0.2515018021625951,0.7687687687687688,0.6476476476476476,0.5855855855855857,0.7708472314876584,284.3,Poor,0,0
2021-04-09,0.734381502053518,0.35720069092086787,0.11255627813906953,0.5977318212141427,0.5014016820184222,0.5565565565565566,0.7012012012012011,0.8573573573573575,0.5643762508338892,462.9,Severe,0,0
2021-04-10,0.7852219066056341,0.23696426643635968,0.15557778889444723,0.9432955303535691,0.9671605927112535,0.2782782782782783,0.6941941941941941,0.868868868868869,0.7084723148765844,474.1,Severe,0,0
2021-04-11,0.7304011145085125,0.2186116808809241,0.06003001500750375,0.07538358905937291,0.07088506207448939,0.4894894894894895,0.4134134134134134,0.25925925925925936,0.3362241494329553,462.0,Severe,0,0
2021-04-12,0.058077472815762324,0.2955306056353233,0.4387193596798399,0.4623082054703135,0.010812975570684821,0.47947947947947944,0.6036036036036035,0.5620620620620621,0.48599066044029354,179.6,Moderate,0,0
2021-04-13,0.12447757413471801,0.5770268811400193,0.8444222111055528,0.3815877251501001,0.19543452142571083,0.7817817817817818,0.9819819819819819,0.2867867867867869,0.6644429619746498,397.4,Very Poor,0,0
2021-04-14,0.40437118923124243,0.7641962647090574,0.3231615807903952,0.8865910607071381,0.3079695634761714,0.2722722722722723,0.11761761761761762,0.884884884884885,0.7628418945963976,480.4,Severe,0,0
2021-04-15,0.8603064898409655,0.7829536867105688,0.40570285142571283,0.0933955970647098,0.1790148177813376,0.06406406406406405,0.8193193193193193,0.4554554554554555,0.14576384256170782,490.6,Severe,0,0
2021-04-16,0.8899784697219156,0.7918600885242361,0.16508254127063532,0.8285523682454969,0.5330396475770925,0.36836836836836834,0.23273273273273276,0.10860860860860863,0.6164109406270847,497.1,Severe,0,0
2021-04-17,0.5067757051618389,0.37501349454820243,0.551775887943972,0.34556370913942625,0.3736483780536644,0.42242242242242245,0.974974974974975,0.4174174174174175,0.9973315543695798,412.9,Severe,0,0
2021-04-18,0.3656528740207342,0.6107632516463347,0.927463731865933,0.5797198132088058,0.43291950340408486,0.8678678678678678,0.7692692692692693,0.878878878878879,0.8632421614409607,413.8,Severe,0,0
2021-04-19,0.6384903475602033,0.6521915146280901,0.08304152076038018,0.2795196797865243,0.92110532639167,0.5295295295295295,0.21271271271271272,0.1496496496496497,0.7928619079386258,441.8,Severe,0,0
2021-04-20,0.14437951185974562,0.07894310698477813,0.3786893446723361,0.8112074716477651,0.933920704845815,0.02202202202202202,0.7807807807807807,0.6231231231231232,0.6824549699799867,253.4,Poor,0,0
2021-04-21,0.012303016048198872,0.46299794882867307,0.6078039019509754,0.9306204136090727,0.5722867440929115,0.8438438438438437,0.4544544544544545,0.16766766766766772,0.5743829219479654,293.4,Poor,0,0
2021-04-22,0.14293209820701633,0.3872935334125013,0.15307653826913456,0.9499666444296198,0.12575090108129755,0.0,0.6261261261261261,0.8363363363363364,0.4919946631087391,237.3,Poor,0,0
2021-04-23,0.5301152503120986,0.8089981647414443,0.8309154577288644,0.6357571714476317,0.5134160993191831,0.7407407407407407,0.7757757757757757,0.15965965965965973,0.2528352234823215,499.9,Severe,0,0
2021-04-24,0.8644678040925621,0.20633164201662524,0.9744872436218109,0.08405603735823881,0.8662394873848619,0.5975975975975976,0.49399399399399396,0.1666666666666667,0.08072048032021349,491.5,Severe,0,0
2021-04-25,0.6905972390584574,0.3674565475547878,0.9434717358679339,0.25483655770513675,0.2346816179415298,0.2242242242242242,0.39539539539539537,0.3513513513513514,0.28519012675116745,453.3,Severe,0,0
2021-04-26,0.0767129235946518,0.7635215372989311,0.6093046523261632,0.07805203468979319,0.9711653984781738,0.45245245245245247,0.40290290290290287,0.5165165165165165,0.9736490993995998,480.1,Severe,0,0
2021-04-27,0.40382840911146894,0.7216884378710999,0.008504252126063032,0.4869913275517011,0.7953544253103725,0.6176176176176176,0.06406406406406406,0.17017017017017022,0.9059372915276852,462.0,Severe,0,0
2021-04-28,0.3855548117457618,0.23143150167332396,0.5262631315657829,0.5130086724482988,0.7168602322787345,0.4984984984984985,0.15615615615615616,0.13713713713713718,0.4132755170113409,372.3,Very Poor,0,0
2021-04-29,0.5503790414503085,0.5767569901759688,0.83991995997999,0.14609739826551033,0.25790949138966757,0.19619619619619616,0.7522522522522522,0.12062062062062064,0.2701801200800533,422.5,Severe,0,0
2021-04-30,0.31372690922907126,0.570684443484832,0.18359179589794897,0.5216811207471648,0.8462154585502604,0.4544544544544544,0.6651651651651651,0.6216216216216217,0.20046697798532354,391.5,Very Poor,0,0
2021-05-01,0.10801324383492246,0.6447695131167007,0.7998999499749875,0.5557038025350233,0.21425710853023627,0.47447447447447444,0.474974974974975,0.6456456456456457,0.07838559039359573,428.6,Severe,0,0
2021-05-02,0.5605109370194135,0.6767515923566878,0.5462731365682841,0.8859239492995331,0.41569883860632756,0.2302302302302302,0.4109109109109109,0.9444444444444445,0.9026017344896597,442.5,Severe,0,0
2021-05-03,0.5722711729478389,0.6897063586311128,0.6043021510755379,0.4929953302201468,0.5070084100921106,0.36836836836836834,0.505005005005005,0.5795795795795796,0.5110073382254836,448.1,Severe,0,0
2021-05-04,0.15306399377612132,0.19742524020295796,0.4192096048024012,0.9046030687124749,0.7525030036043252,0.5685685685685686,0.8373373373373373,0.5945945945945947,0.2941961307538359,208.1,Poor,0,0
2021-05-05,0.8085614517558937,0.0893339091007233,0.14157078539269635,0.9106070713809206,0.9959951942330798,0.5415415415415415,0.512012012012012,0.36036036036036045,0.45030020013342226,479.2,Severe,0,0
2021-05-06,0.19666733006459083,0.5960541941055812,0.7633816908454226,0.6497665110073383,0.8878654385262316,0.4034034034034034,0.5445445445445445,0.6756756756756758,0.5400266844563042,407.4,Severe,0,0
2021-05-07,0.43910911689674514,0.20889560617510522,0.4647323661830915,0.45830553702468313,0.9018822587104526,0.4074074074074074,0.24324324324324326,0.5165165165165165,0.25750500333555704,395.0,Very Poor,0,0
2021-05-08,0.5643103978578278,0.7374770592680555,0.2931465732866433,0.23749166110740494,0.5106127352823389,0.9689689689689689,0.3713713713713714,0.4654654654654656,0.8162108072048032,468.8,Severe,0,0
2021-05-09,0.33163865318159613,0.6113030335744358,0.7808904452226113,0.9506337558372248,0.3247897476972367,0.19519519519519518,0.38188188188188193,0.6336336336336337,0.11140760507004671,414.1,Severe,0,0
2021-05-10,0.06006766658826509,0.5716290618590089,0.43371685842921454,0.9526350900600401,0.683620344413296,0.7287287287287287,0.9824824824824825,0.3568568568568569,0.3539026017344896,392.4,Very Poor,0,0
2021-05-11,0.4689620234842865,0.0688221958328835,0.3216608304152076,0.7458305537024683,0.7248698438125751,0.9859859859859859,0.4214214214214214,0.7147147147147148,0.7184789859906605,404.6,Severe,0,0
2021-05-12,0.1355141032367788,0.7559645903055164,0.625312656328164,0.13275517011340893,0.10412494993992791,0.4694694694694695,0.5465465465465464,0.6176176176176177,0.45263509006004005,476.9,Severe,0,0
2021-05-13,0.18744006802844168,0.06126524883946885,0.8479239619809905,0.22481654436290863,0.05366439727673208,0.17317317317317316,0.6086086086086085,0.6281281281281282,0.27985323549032687,246.7,Poor,0,0
2021-05-14,0.04450796982142533,0.6585339522832775,0.15957978989494748,0.05003335557038025,0.44573488185822985,0.008008008008008006,0.16116116116116116,0.13063063063063068,0.8982655103402268,434.6,Severe,0,0
2021-05-15,0.06440990754645293,0.022400950016193452,0.08554277138569283,0.8258839226150767,0.10772927513015619,0.9449449449449449,0.43843843843843844,0.9514514514514516,0.6457638425617078,193.1,Moderate,0,0
2021-05-16,0.1639195961715909,0.7749919032710784,0.2596298149074537,0.5123415610406937,0.696035242290749,0.32132132132132135,0.14514514514514515,0.7422422422422423,0.7378252168112074,485.1,Severe,0,0
2021-05-17,0.7966202891208771,0.4121235021051494,0.9379689844922461,0.47698465643762505,0.44933920704845814,0.07507507507507506,0.2852852852852853,0.5735735735735736,0.543028685790527,476.6,Severe,0,0
2021-05-18,0.4816268929456677,0.18905862031739176,0.832416208104052,0.37024683122081387,0.3051661994393272,0.3043043043043043,0.012012012012012012,0.7387387387387389,0.4969979986657772,407.4,Severe,0,0
2021-05-19,0.34014220839138065,0.2265734643204145,0.7948974487243622,0.2728485657104736,0.08009611533840609,0.6326326326326326,0.8513513513513512,0.7557557557557558,0.8122081387591727,353.0,Very Poor,0,0
2021-05-20,0.8074758915163468,0.542345892259527,0.5552776388194097,0.8899266177451635,0.644773728474169,0.8578578578578578,0.6406406406406405,0.1666666666666667,0.20713809206137426,479.0,Severe,0,0
2021-05-21,0.8592209296014184,0.14601101155133325,0.8449224612306153,0.2968645763842562,0.920304365238286,0.2112112112112112,0.32082082082082086,0.884884884884885,0.8819212808539025,490.3,Severe,0,0
2021-05-22,0.7823270793001754,0.3485641800712512,0.7658829414707353,0.8098732488325551,0.985983179815779,0.6526526526526526,0.001001001001001001,0.9214214214214217,0.9106070713809206,473.4,Severe,0,0
2021-05-23,0.08648296575057444,0.3179315556515167,0.9539769884942472,0.6584389593062041,0.7044453344012815,0.21821821821821819,0.3608608608608609,0.4929929929929931,0.7685123415610408,196.1,Moderate,0,0
